codLinea,nombreLinea,observaciones,cabeceraIda,cabeceraVuelta,sentido,orden,codParada,nombreParada,direccion
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,3,832,Facultad de Filosofía y Letras,BV LOUIS PASTEUR 27
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,4,472,Louis Pasteur - Manuel Domínguez,BV LOUIS PASTEUR 17
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,5,476,Gregorio Prieto - Franz Kafka,AV GEGRORIO PRIETO 8
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,6,473,Gregorio Prieto - Ciudad de la Justicia,AV GREGORIO PRIETO 12
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,7,2055,Plaza de Manuel Azaña,PZA MANUEL AZAÑA 1
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,8,1460,Avda. de Andalucía - Centro de Salud,AV ANDALUCIA 31
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,9,1461,Avda. de Andalucía - Puente de las Américas,AV ANDALUCIA 25
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,10,1462,Avda. de Andalucía - Jardines Picasso,AV ANDALUCIA 21
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,11,1463,Avda. de Andalucía - Rotonda,AV ANDALUCIA 11
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,12,322,Alameda Principal - Sur,ALMD PRINCIPAL 7
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,13,1122,Paseo del Parque - Plaza de la Marina,PSO ESPAÑA 2
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,14,1123,Paseo del Parque - Ayuntamiento,PSO PARQUE 6
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,15,1103,Paseo de Reding - Plaza de Toros,PSO REDING 10
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,16,1104,Paseo de Reding - Keromnes,PSO REDING 26
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,17,1105,Paseo de Sancha - La Caleta,PSO SANCHA 18
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,18,1106,Paseo de Sancha - Monte Sancha,PSO SANCHA 42
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,19,1107,Avda. Pintor J. Sorolla - El Limonar,PSO SANCHA 64
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,20,1108,Avda. Pintor J. Sorolla - Miramar,AV PINTOR JOAQUIN SOROLLA 8
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,21,1109,Avda. Pintor J. Sorolla - Bellavista,AV PINTOR JOAQUIN SOROLLA 34
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,22,1110,Avda. Pintor J. Sorolla - El Morlaco,AV PINTOR JOAQUIN SOROLLA 87
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,23,1111,Bolivia - Baños del Carmen,CL BOLIVIA 2
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,24,1124,Avda. Juan Sebastian Elcano - Pez Plata,AV JUAN SEBASTIAN ELCANO 12
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,25,1125,Avda. Juan Sebastian Elcano - Pedregalejo,AV. JUAN SEBASTIAN ELCANO 42
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,26,1127,Avda. Juan Sebastian Elcano - Los Galanes,AV. JUAN SEBASTIAN ELCANO 86
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,27,1135,Avda. Juan Sebastian Elcano - Las Acacias,AV. JUAN SEBASTIAN ELCANO Fte 109
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,28,1128,Avda. Juan Sebatian Elcano - Arroyo Jaboneros,AV. JUAN SEBASTIAN ELCANO 134
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,29,1129,Av. J. Sebastian Elcano - Pintor Enrique Florido,AV. JUAN SEBASTIAN ELCANO 150
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,30,1130,Avda. Juan Sebastian Elcano - Echeverria,AV. JUAN SEBASTIAN ELCANO 170
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,31,1131,Avda. Juan Sebastian Elcano - Iglesia,AV. JUAN SEBASTIAN ELCANO 184
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,32,1132,Carretera Almería - Padre Coloma,CRTA ALMERIA 44
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,33,1133,Carretera de Almeria - Miramar del Palo,CRTA  ALMERIA 68
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),1,34,1134,Leopardi - Centro de Salud,CL LEOPARDI 1
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,35,1119,Dr. Gutierrez Mata - Playa Virginia,CL DOCTOR GUTIERREZ MATA 2
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,36,1153,Carretera Almería - Chanquete,CL ALMERIA 79
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,37,1154,Carretera de Almería - Edif. Bahía,CRTA. ALMERIA 41
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,38,1155,Avda. Juan Sebastián Elcano - Iglesia,AV JUAN SEBASTIAN EL CANO 203
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,39,1156,Avda. Juan Sebastián Elcano - Echeverria,AV JUAN SEBASTIAN ELCANO 171
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,40,1157,Avda. Juan Sebastián Elcano - Arroyo Jaboneros,AV JUAN SEBASTIAN ELCANO 127
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,41,1158,Avda. Juan Sebastián Elcano - Las Acacias,AV JUAN SEBASTIAN ELCANO 111
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,42,1159,Avda. Juan Sebastián Elcano - Los Galanes,AV JUAN SEBASTIAN ELCANO 85
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,43,1160,Avda. Juan Sebastián Elcano - Pedregalejo,AV JUAN SEBASTIAN EL CANO 47
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,44,1161,Avda. Juan Sebastián Elcano - Vicente Espinel,AV JUAN SEBASTIAN EL CANO 23
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,45,1162,Avda. Juan Sebastián Elcano - Cerrado Calderon,AV PINTOR JOAQUIN SOROLLA 145
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,46,1163,Avda. Pintor J. Sorolla - El Morlaco,AV PINTOR JOAQUIN SOROLLA 101
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,47,1164,Avda. Pintor J. Sorolla - Bellavista,AV PINTOR JOAQUIN SOROLLA 43
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,48,1165,Avda. Pintor J. Sorolla - Miramar,AV PINTOR JOAQUIN SOROLLA 9
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,49,1166,Avda. Pintor J. Sorolla - El Limonar,PSO SANCHA 67
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,50,1167,Paseo de Sancha  - Monte Sancha,PJE MONTE DE SANCHA 31
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,51,1168,Paseo de Sancha - La Caleta,PSO SANCHA 19
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,52,1169,Avda. Príes - Cementerio Inglés,AV PRIES 1
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,53,1170,Paseo de Reding - Plaza de Toros,PSO REDING 21
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,54,302,Paseo del Parque,PSO PARQUE  3
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,55,303,Paseo del Parque - Plaza Marina,PSO PARQUE  1
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,56,1177,Alameda Principal - Norte,ALMD PRINCIPAL 16
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,57,2009,Avda. de Andalucía - Rotonda,AV ANDALUCIA 10
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,58,1403,Avda. de Andalucía - Jardines Picasso,AV ANDALUCIA 20
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,59,1404,Avda. de Andalucía - Puente de las Américas,AV ANDALUCIA 34
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,60,1405,Avda. de Andalucía - Centro de Salud,AV ANDALUCIA 48
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,61,2003,Plaza de Manuel Azaña,PZA MANUEL AZAÑA S/N
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,62,420,Gregorio Prieto - Ciudad de la Justicia,AV GREGORIO PRIETO 29
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,63,2207,Gregorio Prieto - Franz Kafka,AV GREGPRIO PRIETO 21
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,64,421,Louis Pasteur - Manuel Domínguez,BV LOUIS PASTEUR 18
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,65,833,Facultad de Derecho,BV LOUIS PASTEUR 26
11,Universidad - Alameda Principal - El Palo (P. Virginia),Eliminacion Plaza Marina,Universidad,El Palo  (P.Virginia),2,66,2011,Facultad de Medicina,BV LOUIS PASTEUR 30
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,1,1421,Paseo de la Farola,FAROLA PSO Fte. 18
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,2,1301,Paseo Mtmo. Ciudad de Melilla - Paseo Farola,PSO CIUDAD DE MELILLA 8
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,3,1802,Pso. Mtmo. Cdad. de Melilla - Pza.  Malagueta,PSO CIUDAD DE MELILLA  Fte. 23
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,4,301,Paseo del Parque - Plaza del General Torrijos,PL GENERAL TORRIJOS 4
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,5,164,Paseo del Parque,PSO PARQUE  3
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,6,1803,Paseo del Parque - Plaza Marina,PSO DEL PARQUE 1
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,7,425,Alameda Principal - Norte,ALMD PRINCIPAL 18
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,8,416,Avda. de Andalucía,AV ANDALUCIA S/N
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,9,1810,Avda. de la Aurora - Centro Comercial,AV AURORA Fte  21
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,10,1811,Avda. de la Aurora - Jardines Picasso,AV AURORA 34
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,11,1416,Avda. de la Aurora - Puente de las Américas,AV AURORA 36
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,12,1417,Avda. de la Aurora - Horacio Lengo,AV AURORA 52
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,13,1812,Virgen de la Estrella - El Fuerte,CL VIRGEN DE LA ESTRELLA 15
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,14,1406,Virgen de la Estrella - Centro de Salud,CL VIRGEN DE LA ESTRELLA 7
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,15,1852,Avda. Herrera Oria - Virgen de las Flores,AV OBISPO ANGEL HERRERA ORIA 62
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,16,3111,Avda. Herrera Oria - Polideportivo,AV OBISPO ANGEL HERRERA ORIA 90
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,17,1410,Cómpeta,CL COMPETA 6
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,1,18,1412,Cómpeta - Plaza de J. Bergamín,CL COMPETA Fte 29
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,19,1419,Plaza de Sandro Botticelli,PL SANDRO BOTTICELLI 2
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,20,1467,Plaza de Jose Bergamín,CL PROSPER MERIMEE 1
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,21,1466,Cómpeta - Plaza de J. Bergamín,CL COMPETA 31
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,22,1454,Cómpeta - C. P. Antonio Machado,CL COMPETA Fte. 12
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,23,1455,Avda. Herrera Oria - Polideportivo,AV HERRERA ORIA 57
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,24,1457,Virgen de la Esperanza - Mercado,CL VIRGEN DE LA ESPERANZA 14
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,25,1853,Virgen de la Esperanza - Avda. Andalucía,CL VIRGEN DE LA ESPERANZA 38
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,26,1809,Virgen de la Fuensanta - Mercado,CL VIRGEN DE LA FUENSANTA 7
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,27,1468,Avda. de la Aurora - Horacio Lengo,AV AURORA Fte. 60
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,28,1858,Avda. de la Aurora - Puente de las Américas,AV AURORA 55
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,29,1859,Avda. de la Aurora - Jardines de Picasso,AV AURORA 43
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,30,1860,Avda. de la Aurora - Centro Comercial,AV AURORA 17
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,31,662,Avda. de Andalucía,AV ANDALUCIA  S/N
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,32,1471,Alameda Principal - Sur,ALMD PRINCIPAL 13
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,33,366,Paseo del Parque - Plaza de la Marina,PSO PARQUE 2
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,34,1201,Paseo del Parque - Plaza del General Torrijos,PSO ESPAÑA 6
14,Paseo de la Farola - Carranque - Teatinos,Apertura parada 416 (ECI),Paseo de la Farola,Teatinos,2,35,1359,Paseo de la Farola - Comandancia de Marina,PSO FAROLA Fte. 5
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,1,1761,Jane Bowles - Bruckner,CL JANE BOWLES 26
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,2,1762,Jane Bowles - Borodin,AV JANE BOWLES  11
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,3,1763,Jane Bowles - Von Karajan,CL JANE BOWLES 1
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,4,1527,Plaza Herbert Von Karajan,CL GUIDO RENI 1
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,5,1502,Camino de la Virreina,CMNO VIRREINA 1
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,6,1503,Avda. de la Palmilla - Centro de Salud,AV LA PALMILLA 17
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,7,1504,Avda. de la Palmilla - Instituto Guadalmedina,AV LA PALMILLA 15
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,8,1505,Avda. de la Palmilla - Campo de Futbol,AV PALMILLA 1
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,9,1506,Avda. Dr. Marañón - Conde de Ferrería,AV DOCTOR MARAÑÓN 31
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,10,556,Avda. Arroyo de los Ángeles - Guardia Civil,AV ARROYO DE LOS ANGELES 32
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,11,703,Avda. Arroyo de los Ángeles - Hospital Materno,AV ARROYO DE LOS ANGELES 52
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,12,4202,Blas de Lezo,CL BLAS DE LEZO 11
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,13,1528,Eugenio Gross - Martinez de la Rosa,CL EUGENIO GROSS 39
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,14,1508,Eugenio Gross,CL EUGENIO GROSS 13
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,15,802,Martínez Maldonado - Eugenio Gross,CL MARTINEZ MALDONADO 48
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,16,803,Martínez Maldonado - Las Chapas,CL MARTINEZ MALDONADO 62
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,17,804,Martínez Maldonado - Arroyo del Cuarto,CL MARTINEZ MALDONADO 70
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,18,805,Avda. Carlos Haya - Parque del Norte,AV CARLOS HAYA 32
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,19,806,Avda. Carlos Haya - Los Remedios,AV CARLOS HAYA 62
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,20,1512,Avda. Sta. Rosa de Lima,AV SANTA ROSA DE LIMA 12
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,21,1513,Avda. Sta. Rosa de Lima - Competa,AV SANTA ROSA DE LIMA 22
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,22,1514,Virgen de la Cabeza - J. Viciana,CL VIRGEN DE LA CABEZA 12
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,23,1515,Avda. Juan XXIII - Barbarela,AV JUAN XXIII 61
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,24,1516,Avda. Juan XXIII - Camino de San Rafael,AV JUAN XXIII 47
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,25,1517,Avda. Juan XXIII - Bodegueros,AV JUAN XXIII 25
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,26,1518,Avda. Europa,AV EUROPA Fte. 3
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,27,1519,Avda. de la Paloma,AV PALOMA 41
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,28,1526,Avda. de la Paloma - Bda. Girón,AV PALOMA 17
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,29,1530,Avda. Sor Teresa Prat - Tabacalera,AV SOR TERESA PRAT 24
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,30,1521,Las Delicias,AV SOR TERESA PRAT 54
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,31,1522,Parque Mediterráneo,AV. SOR TERESA DE PRAT 6
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,32,1523,Luis Barahona Soto - Parque del Oeste,CL LUIS BARAHONA DE SOTO 14
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,33,1524,Santa Paula,CL LUIS BARAHONA DE SOTO 18
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,1,34,1525,Camino de la Térmica - Selene,CMNO. DE LA TERMICA 12
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,35,1551,Camino de la Térmica - Las Pirámides,PL DE LAS BRIGADAS INTERNACIONALES 
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,36,1552,Camino de la Térmica - Selene,CMNO TERMICA DE LA 13
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,37,1553,Luis Barahona Soto - Santa Paula,CL LUIS BARAHONA DE SOTO 15
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,38,1554,Luis Barahona Soto - Parque Mediterráneo,CL LUIS BARAHONA DE SOTO 5
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,39,1555,Avda. Sor Teresa Prat - Bda. De las Delicias,AV SOR TERESA PRAT 55
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,40,1556,Avda. Sor Teresa Prat - Ave Maria,AV SOR TERESA PRAT 45
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,41,1557,Avda. Sor Teresa Prat - Tabacalera,AV SOR TERESA PRAT 15
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,42,1558,Orellana Toledano - San Patricio,CL ABOGADO FEDERICO ORELLANA TOLEDANO 4
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,43,1559,Avda. Juan XXIII - Princesa,AV JUAN XXIII 6
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,44,1560,Avda. Juan XXIII - La Unión,AV JUAN XXIII 44
15,Virreina - Carlos Haya - Santa Paula,Apertura de Av. Dr. Marañón,Virreina,Santa Paula,2,45,1561,Avda. Juan XXIII - Barbarela,AV JUAN XXIII Fte.57
